,#AUTHID,STATUS,sentiNEG,sentiPOS,sentiNEU,sentiCOMPOUND,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN,DATE,NETWORKSIZE,BETWEENNESS,NBETWEENNESS,DENSITY,BROKERAGE,NBROKERAGE,TRANSITIVITY,Unnamed: 20,Unnamed: 21
3743,7b061056ba902bf5a3f0f123fb181ad3,coming around newark 215 planning around nyc following weekend anyone anyone,0,0,1,0,3.7,2.25,3.3,3.7,4.05,y,n,n,y,y,01/14/10 02:28 AM,1264,780799,97.97,0.01,792237,0.5,0.06,,
3744,7b061056ba902bf5a3f0f123fb181ad3,year,0.115,0.204,0.681,0.4019,3.7,2.25,3.3,3.7,4.05,y,n,n,y,y,01/25/10 03:47 PM,1264,780799,97.97,0.01,792237,0.5,0.06,,
3745,7b061056ba902bf5a3f0f123fb181ad3,oslo tomorrow,0,0.403,0.597,0.4019,3.7,2.25,3.3,3.7,4.05,y,n,n,y,y,10-04-2009 11:48,1264,780799,97.97,0.01,792237,0.5,0.06,,
3746,7b061056ba902bf5a3f0f123fb181ad3,dress rehearsal tonight preparation b?stad concert musica vitae,0,0.307,0.693,0.7351,3.7,2.25,3.3,3.7,4.05,y,n,n,y,y,02-11-2010 20:53,1264,780799,97.97,0.01,792237,0.5,0.06,,
3747,7b061056ba902bf5a3f0f123fb181ad3,midsummer,0,0,1,0,3.7,2.25,3.3,3.7,4.05,y,n,n,y,y,02/14/10 03:20 AM,1264,780799,97.97,0.01,792237,0.5,0.06,,
3748,7b061056ba902bf5a3f0f123fb181ad3,wow spicy lunch ?stersund walk off Winkorsmirk,0,0,1,0,3.7,2.25,3.3,3.7,4.05,y,n,n,y,y,01/30/10 09:21 PM,1264,780799,97.97,0.01,792237,0.5,0.06,,
3749,8736d2c84c639dc57ef984602d8d96aa,ate delicious pizza busy tiring walking around downtown oslo viking ship museum norsk folkemuseum beautiful opera house propname,0,0.592,0.408,0.4404,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,06/14/09 07:25 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3750,8736d2c84c639dc57ef984602d8d96aa,went natural science museum imax theatre today,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,06/20/09 01:56 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3751,8736d2c84c639dc57ef984602d8d96aa,practicing,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,06/25/09 04:36 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3752,8736d2c84c639dc57ef984602d8d96aa,bbq tonight munich tomorrow yipee,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07/17/09 12:58 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3753,8736d2c84c639dc57ef984602d8d96aa,tired staring computer screen working tefl course need break gym,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07-05-2009 13:46,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3754,8736d2c84c639dc57ef984602d8d96aa,working out practicing packing,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07/16/09 03:01 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3755,8736d2c84c639dc57ef984602d8d96aa,mmmm food long coaching practice,0,0.623,0.377,0.5106,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07/29/09 07:24 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3756,8736d2c84c639dc57ef984602d8d96aa,mmm espresso chocco cafe,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07/28/09 11:01 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3757,8736d2c84c639dc57ef984602d8d96aa,wonderful week southern sweden oslo heading north land midnight sun stop trondheim,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,06/29/09 01:20 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3758,8736d2c84c639dc57ef984602d8d96aa,prague tomorrow Winkorsmirk,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,06/15/09 01:54 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3759,8736d2c84c639dc57ef984602d8d96aa,caught downpour long pensive walk forest,0,0.574,0.426,0.4019,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07/16/09 10:17 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3760,8736d2c84c639dc57ef984602d8d96aa,stockholm,0.314,0.305,0.381,0.2263,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07/22/09 04:35 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3761,8736d2c84c639dc57ef984602d8d96aa,dentist reverse effect continual coffee drinking,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,08-08-2009 02:22,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3762,8736d2c84c639dc57ef984602d8d96aa,looking forward visiting prague friday pick japanese visa,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,08-09-2009 14:25,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3763,8736d2c84c639dc57ef984602d8d96aa,drinking hot tea hyssop alleviate sinus pressure large amount poplar fluff pollen week,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07/15/09 01:16 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3764,8736d2c84c639dc57ef984602d8d96aa,Canada,0.245,0.245,0.51,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,08/13/09 11:24 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3765,8736d2c84c639dc57ef984602d8d96aa,litomysl loving every minute it Winkorsmirk,0.147,0,0.853,-0.2263,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,08/30/09 02:08 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3766,8736d2c84c639dc57ef984602d8d96aa,eat yummy sushi,0,0.105,0.895,0.4019,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07-11-2009 18:29,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3767,8736d2c84c639dc57ef984602d8d96aa,went propnames house brotherConfusion cedarsmoked walleye yummy salad potatoes white wine international firework competition display tonight presentation china,0,0.273,0.727,0.128,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,09-05-2009 23:06,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3768,8736d2c84c639dc57ef984602d8d96aa,visited several time cousin family aunt uncle kidds besides this reading books watching movie what woman want trying organize suitcase move japan saturday,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07-10-2009 12:18,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3769,8736d2c84c639dc57ef984602d8d96aa,performing tonight opening concert litomysl,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,08/30/09 03:01 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3770,8736d2c84c639dc57ef984602d8d96aa,walked st eriksplan gamla stan after workout Confusion around gamla stan via sodermalmkungsholmen stockholm beautiful,0,0.362,0.638,0.5267,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,07/30/09 02:36 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3771,8736d2c84c639dc57ef984602d8d96aa,hot spring hpac opening party,0,0.508,0.492,0.4767,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,08-05-2009 16:09,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3772,8736d2c84c639dc57ef984602d8d96aa,pleased konami sport club membership heated pool running track machines weights free athletic class spa package,0,0.538,0.462,0.5423,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,08-09-2009 04:26,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3773,8736d2c84c639dc57ef984602d8d96aa,yoga cure nearly everything ails,0.464,0,0.536,-0.3818,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,09/30/09 11:04 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3774,8736d2c84c639dc57ef984602d8d96aa,catch sleepgoodnight,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,09/13/09 12:09 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3775,8736d2c84c639dc57ef984602d8d96aa,safe sound japan,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10/15/09 01:14 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3776,8736d2c84c639dc57ef984602d8d96aa,walking tour castle etc osaka,0,0.322,0.678,0.2263,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10/27/09 08:45 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3777,8736d2c84c639dc57ef984602d8d96aa,walked around takarazuka osaka today,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10/30/09 06:44 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3778,8736d2c84c639dc57ef984602d8d96aa,canadian thanksgiving,0.268,0,0.732,-0.296,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11-04-2009 15:59,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3779,8736d2c84c639dc57ef984602d8d96aa,weather suddenly snapped autumn,0.194,0,0.806,-0.0516,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10/30/09 06:43 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3780,8736d2c84c639dc57ef984602d8d96aa,pumped working konami cramming japanese lesson tomorrow,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10/21/09 12:06 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3781,8736d2c84c639dc57ef984602d8d96aa,fun drawing solitude,0,0.403,0.597,0.4019,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11-10-2009 00:05,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3782,8736d2c84c639dc57ef984602d8d96aa,took personality test said suitable supervisor,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,09/27/09 02:59 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3783,8736d2c84c639dc57ef984602d8d96aa,week always hardest right so long whipped shape went konami gym 5 time week,0,0.485,0.515,0.5719,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11-08-2009 04:11,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3784,8736d2c84c639dc57ef984602d8d96aa,listening opera brahms browsing amazoncom,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11-08-2009 22:50,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3785,8736d2c84c639dc57ef984602d8d96aa,celloviola dinner party,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10/16/09 01:00 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3786,8736d2c84c639dc57ef984602d8d96aa,flight delayed freezing temperature china arrived safely,0,0.375,0.625,0.34,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11-09-2009 16:14,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3787,8736d2c84c639dc57ef984602d8d96aa,very sleepy,0.13,0,0.87,-0.0516,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10-12-2009 13:07,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3788,8736d2c84c639dc57ef984602d8d96aa,preparing voyage across eurasia pond time Winkorsmirk,0,0.348,0.652,0.5859,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11/22/09 10:29 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3789,8736d2c84c639dc57ef984602d8d96aa,typhoon experience ever coming,0,0.796,0.204,0.5994,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11-02-2009 01:09,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3790,8736d2c84c639dc57ef984602d8d96aa,eric the girl who played with fire,0,0.139,0.861,0.2732,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10/13/09 12:55 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3791,8736d2c84c639dc57ef984602d8d96aa,connecting flight delayed yet couple hour china bed sleep long take recover,0.318,0,0.682,-0.4215,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11/16/09 09:35 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3792,8736d2c84c639dc57ef984602d8d96aa,busy week rehearsal 3 concert maestro soloist violin cto bruckner 7 bday party shinsaibashi osaka konami gym japanese lessons duets thanksgiving dinner soon come universal studios,0.275,0.358,0.367,0.2263,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11/30/09 11:29 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3793,8736d2c84c639dc57ef984602d8d96aa,feeling burn shoulder triceps gym,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12-07-2009 04:27,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3794,8736d2c84c639dc57ef984602d8d96aa,mm homemade pizza,0,0.592,0.408,0.7003,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11-01-2009 00:07,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3795,8736d2c84c639dc57ef984602d8d96aa,bed early splitting headache gooseegg two inch wide back,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,11/15/09 11:13 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3796,8736d2c84c639dc57ef984602d8d96aa,ate yummy salmon pasta veggie workout  konami,0.085,0.122,0.793,0.1531,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12-04-2009 18:30,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3797,8736d2c84c639dc57ef984602d8d96aa,looking forward christmas festivities,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12/20/09 12:19 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3798,8736d2c84c639dc57ef984602d8d96aa,merry christmas all night,0.375,0,0.625,-0.34,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12/22/09 02:46 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3799,8736d2c84c639dc57ef984602d8d96aa,annoyed slow internet connection,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12/23/09 07:24 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3800,8736d2c84c639dc57ef984602d8d96aa,visited martinu museum,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12/18/09 01:38 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3801,8736d2c84c639dc57ef984602d8d96aa,gym again,0,0.367,0.633,0.4404,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12/20/09 12:20 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3802,8736d2c84c639dc57ef984602d8d96aa,wishing rain turn snow christmas,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12/24/09 04:10 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3803,8736d2c84c639dc57ef984602d8d96aa,buy coffee,0.152,0.152,0.697,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,01-09-2010 02:47,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3804,8736d2c84c639dc57ef984602d8d96aa,japanese class within hour stop surfing web,0.11,0.215,0.675,0.3612,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,01-01-2009 05:09,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3805,8736d2c84c639dc57ef984602d8d96aa,dragged bed put cardboard accumulating 3 months,0.167,0,0.833,-0.4588,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12/30/09 03:43 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3806,8736d2c84c639dc57ef984602d8d96aa,leaving airport flying norway tomorrow,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,01-08-2010 04:12,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3807,8736d2c84c639dc57ef984602d8d96aa,gym looking forward years party,0.345,0.31,0.345,-0.0516,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,12/24/09 03:46 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3808,8736d2c84c639dc57ef984602d8d96aa,doppelg?nger week facebookers may change profile picture someone famous appearance compared to post your profile,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,01/26/10 07:17 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3809,8736d2c84c639dc57ef984602d8d96aa,alive well drinking lot coffee kickstart day,0,0.263,0.737,0.3612,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,01-01-2009 05:13,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3810,8736d2c84c639dc57ef984602d8d96aa,coffee music homemade pizza,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,01/30/10 04:31 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3811,8736d2c84c639dc57ef984602d8d96aa,made rehearsal long journey,0,0.495,0.505,0.5994,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,02-01-2010 19:30,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3812,8736d2c84c639dc57ef984602d8d96aa,excited japanese private lesson tomorrow,0,0.359,0.641,0.4215,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,01/31/10 05:43 AM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3813,8736d2c84c639dc57ef984602d8d96aa,early finish reading the prospector leave soon practice working,0.185,0.227,0.588,0.128,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,02-10-2010 23:25,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3814,8736d2c84c639dc57ef984602d8d96aa,well rested week jetlag taka city concert various rehearsal yakitori party,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,10/23/09 04:49 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3815,8736d2c84c639dc57ef984602d8d96aa,loving snow,0,0,1,0,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,02/14/10 01:59 PM,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3816,8736d2c84c639dc57ef984602d8d96aa,seminar went well kateri mark prove it food tomorrow house viewing week knife swords,0,0.459,0.541,0.5,3.6,1.84,3.15,3.25,3.7,y,n,n,n,n,02-10-2010 20:20,290,40289.5,96.81,0.02,41037,0.49,0.08,,
3817,9f320ade181aa12bf10361871afa8d90,friday bos belief guy attorney broke server,0.262,0,0.738,-0.4939,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07-02-2009 08:13,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3818,9f320ade181aa12bf10361871afa8d90,beating radford virginia weekend monday Joyful,0.272,0.08,0.648,-0.8271,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07-01-2009 04:24,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3819,9f320ade181aa12bf10361871afa8d90,otakon real world point far far future,0.91,0,0.09,-0.8779,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07-09-2009 03:24,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3820,9f320ade181aa12bf10361871afa8d90,old party hop woo lot tequila,0.281,0.149,0.57,-0.7717,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07-04-2009 15:12,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3821,9f320ade181aa12bf10361871afa8d90,say almost otakon,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/22/09 03:14 PM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3822,9f320ade181aa12bf10361871afa8d90,think may created unit monetary measure kilopeanutkilopeanuts kpkps short use derogatory example job pay 35kps,0,0.508,0.492,0.4767,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/14/09 06:33 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3823,9f320ade181aa12bf10361871afa8d90,server2008exchange2007bes sysadmin looking job philadelphia area,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07-05-2009 20:59,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3824,9f320ade181aa12bf10361871afa8d90,teach levitate shot marshmallow gun,0,0.487,0.513,0.5859,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/24/09 09:44 PM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3825,9f320ade181aa12bf10361871afa8d90,5 already seeing house tonight,0,0.655,0.345,0.5859,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07-06-2009 23:51,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3826,9f320ade181aa12bf10361871afa8d90,otakon work,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/27/09 03:09 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3827,9f320ade181aa12bf10361871afa8d90,job 8k gold better healing potions,0.419,0.419,0.161,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/25/09 04:04 PM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3828,9f320ade181aa12bf10361871afa8d90,house,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/30/09 04:27 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3829,9f320ade181aa12bf10361871afa8d90,performed surgery lizardgreen anole named tropical thunderConfusion bought pet store cause looked near death hes well now leg better preventing complicationsinfections now picture later propnames bdat picnic,0.399,0,0.601,-0.8834,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/19/09 08:39 PM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3830,9f320ade181aa12bf10361871afa8d90,heeding word wise ninja master beer created program selfdefense complete n00b 17 left feet tonight shall show learn it,0.082,0.26,0.658,0.5719,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08-02-2009 05:23,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3831,9f320ade181aa12bf10361871afa8d90,lizard known tropical thunder passed monday night perked leg fix already far gone neglect pet store,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08-09-2009 21:37,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3832,9f320ade181aa12bf10361871afa8d90,look japan drinking change koolaid,0,0.492,0.508,0.4404,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/23/09 08:14 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3833,9f320ade181aa12bf10361871afa8d90,stuck fine saturday afternoon,0,0.085,0.915,0.4019,1.8,3,2.45,3.75,2.85,n,y,n,y,n,06/27/09 06:06 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3834,9f320ade181aa12bf10361871afa8d90,gothed head draculas ball project pitchfork carfax abbey tonight,0,0.544,0.456,0.9022,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/16/09 05:35 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3835,9f320ade181aa12bf10361871afa8d90,thank cthulhu fridas day wilmington de morning philly,0.23,0.292,0.478,0.3182,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08-12-2009 15:56,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3836,9f320ade181aa12bf10361871afa8d90,weeeeeee transformer explosions,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08-04-2009 04:34,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3837,9f320ade181aa12bf10361871afa8d90,saw nice house well putting bid asap,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08/24/09 04:38 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3838,9f320ade181aa12bf10361871afa8d90,scored 65k bejeweled blitz second nice,0,0.162,0.838,0.4404,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07-06-2009 17:09,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3839,9f320ade181aa12bf10361871afa8d90,offer accepted house woo currently making angel food cake chochazelnut frosting propnames bday picnic also bought lizard bad leg could fix better pet store poor guy,0,0.73,0.27,0.4019,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08/26/09 12:40 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3840,9f320ade181aa12bf10361871afa8d90,owner move saturday spent scrubbing place,0,0.672,0.328,0.6249,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08/29/09 03:59 PM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3841,9f320ade181aa12bf10361871afa8d90,preparing real vacation decade sit week purpose,0.155,0,0.845,-0.5267,1.8,3,2.45,3.75,2.85,n,y,n,y,n,07/26/09 03:55 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3842,9f320ade181aa12bf10361871afa8d90,atit almost there thursdayConfusion reaching yes am,0.308,0,0.692,-0.5994,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08/25/09 12:15 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3843,9f320ade181aa12bf10361871afa8d90,took long costume decided mad scientist half life crowbar included,0.241,0.107,0.651,-0.6249,1.8,3,2.45,3.75,2.85,n,y,n,y,n,09-06-2009 02:13,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3844,9f320ade181aa12bf10361871afa8d90,rap performed propnameWinkorsmirk darkness fall across land midnite hour close hand creature crawl search blood terrorize yawls neighborhood whosoever shall found without soul must stand face hound hell continued belowConfusion,0.42,0,0.58,-0.4404,1.8,3,2.45,3.75,2.85,n,y,n,y,n,09-06-2009 17:39,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3845,9f320ade181aa12bf10361871afa8d90,tired sick death swine,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,09-12-2009 07:08,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3846,9f320ade181aa12bf10361871afa8d90,continued aboveConfusion rot inside corpses shell foulest stench air funk forty thousand year grizzly ghoul every tomb closing seal doom though fight stay alive body start shiver mere mortal resist evil thriller into maniacal laugh deep echoConfusion,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,09-09-2009 05:03,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3847,9f320ade181aa12bf10361871afa8d90,httpSkepticalannoyedundecideduneasyorhesitant,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,09-04-2009 06:01,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3848,9f320ade181aa12bf10361871afa8d90,hosting seminar january woo,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,09/18/09 04:03 PM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3849,9f320ade181aa12bf10361871afa8d90,preparing move settlement tuesday,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,09/16/09 01:38 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3850,9f320ade181aa12bf10361871afa8d90,made downright amazing scallop chowder,0,0,1,0,1.8,3,2.45,3.75,2.85,n,y,n,y,n,10-02-2009 15:08,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3851,9f320ade181aa12bf10361871afa8d90,ninja landscaping win,0.419,0,0.581,-0.5574,1.8,3,2.45,3.75,2.85,n,y,n,y,n,09/28/09 04:01 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
3852,9f320ade181aa12bf10361871afa8d90,tcif,0.303,0.297,0.4,-0.0258,1.8,3,2.45,3.75,2.85,n,y,n,y,n,08/14/09 12:24 AM,198,17832.2,92.37,0.05,18495,0.48,0.29,,
